,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type
198,SPY250331C00665000,2025-03-14 20:07:31+00:00,665.0,0.01,0.01,0.02,0.0,0.0,7.0,2387,0.27539787109374997,False,REGULAR,USD,CALL
199,SPY250331C00670000,2025-03-13 14:00:39+00:00,670.0,0.01,0.0,0.02,0.0,0.0,10.0,3667,0.28711650390624993,False,REGULAR,USD,CALL
200,SPY250331C00675000,2025-03-14 16:09:10+00:00,675.0,0.01,0.0,0.02,0.0,0.0,1.0,1494,0.29688203124999996,False,REGULAR,USD,CALL
201,SPY250331C00680000,2025-03-13 14:00:29+00:00,680.0,0.01,0.0,0.02,0.0,0.0,94.0,4835,0.3086006640625,False,REGULAR,USD,CALL
202,SPY250331C00685000,2025-03-05 16:17:45+00:00,685.0,0.01,0.0,0.01,0.0,0.0,29.0,1309,0.3007882421875,False,REGULAR,USD,CALL
203,SPY250331C00690000,2025-03-10 18:36:24+00:00,690.0,0.01,0.0,0.01,0.0,0.0,2.0,2003,0.31250687499999996,False,REGULAR,USD,CALL
204,SPY250331C00695000,2025-03-13 13:37:25+00:00,695.0,0.01,0.0,0.01,0.0,0.0,11.0,721,0.32031929687499994,False,REGULAR,USD,CALL
205,SPY250331C00700000,2025-03-13 19:48:01+00:00,700.0,0.01,0.0,0.01,0.0,0.0,19.0,2270,0.3320379296875,False,REGULAR,USD,CALL
0,SPY250331P00370000,2025-03-14 19:53:17+00:00,370.0,0.03,0.03,0.04,-0.020000001,-40.000004,51.0,4957,0.6914093359375001,False,REGULAR,USD,PUT
1,SPY250331P00375000,2025-03-14 19:52:20+00:00,375.0,0.04,0.03,0.04,-0.02,-33.333336,7.0,2135,0.6679720703125002,False,REGULAR,USD,PUT
2,SPY250331P00380000,2025-03-14 13:45:53+00:00,380.0,0.04,0.03,0.04,-0.02,-33.333336,2.0,1415,0.648441015625,False,REGULAR,USD,PUT
3,SPY250331P00385000,2025-03-14 13:30:48+00:00,385.0,0.04,0.04,0.05,-0.02,-33.333336,9.0,1145,0.6445348046875,False,REGULAR,USD,PUT
4,SPY250331P00390000,2025-03-13 20:09:25+00:00,390.0,0.05,0.04,0.05,-0.009999998,-16.666664,20.0,905,0.62305064453125,False,REGULAR,USD,PUT
5,SPY250331P00395000,2025-03-13 20:09:14+00:00,395.0,0.05,0.05,0.06,-0.009999998,-16.666664,25.0,977,0.6152382226562501,False,REGULAR,USD,PUT
6,SPY250331P00400000,2025-03-14 18:48:14+00:00,400.0,0.06,0.05,0.06,-0.010000002,-14.285716,4.0,2015,0.59570716796875,False,REGULAR,USD,PUT
7,SPY250331P00405000,2025-03-14 18:59:41+00:00,405.0,0.07,0.05,0.06,-0.030000001,-30.000002,11.0,761,0.57617611328125,False,REGULAR,USD,PUT
8,SPY250331P00410000,2025-03-14 18:30:38+00:00,410.0,0.07,0.06,0.07,-0.020000003,-22.222225,602.0,1552,0.5644574804687501,False,REGULAR,USD,PUT
9,SPY250331P00415000,2025-03-14 20:02:55+00:00,415.0,0.08,0.06,0.07,-0.020000003,-20.000004,2.0,939,0.5449264257812501,False,REGULAR,USD,PUT
10,SPY250331P00420000,2025-03-14 16:31:00+00:00,420.0,0.1,0.07,0.08,-0.019999996,-16.666664,65.0,1178,0.534184345703125,False,REGULAR,USD,PUT
11,SPY250331P00425000,2025-03-14 20:03:03+00:00,425.0,0.09,0.08,0.09,-0.060000002,-40.0,3.0,2450,0.5214891601562499,False,REGULAR,USD,PUT
12,SPY250331P00430000,2025-03-14 20:03:11+00:00,430.0,0.11,0.09,0.1,0.0,0.0,512.0,1388,0.507817421875,False,REGULAR,USD,PUT
13,SPY250331P00435000,2025-03-14 19:02:59+00:00,435.0,0.11,0.09,0.1,-0.08,-42.105263,7.0,1034,0.49121602539062503,False,REGULAR,USD,PUT
14,SPY250331P00440000,2025-03-14 16:26:19+00:00,440.0,0.12,0.1,0.11,-0.1,-45.454548,56.0,4714,0.476567734375,False,REGULAR,USD,PUT
15,SPY250331P00445000,2025-03-14 19:12:25+00:00,445.0,0.12,0.11,0.12,-0.089999996,-42.857143,62.0,884,0.46191944335937507,False,REGULAR,USD,PUT
16,SPY250331P00450000,2025-03-14 17:01:04+00:00,450.0,0.16,0.12,0.13,-0.07000001,-30.434784,1159.0,5111,0.446294599609375,False,REGULAR,USD,PUT
17,SPY250331P00455000,2025-03-14 15:13:55+00:00,455.0,0.15,0.13,0.14,-0.15,-50.0,103.0,1493,0.43066975585937506,False,REGULAR,USD,PUT
18,SPY250331P00460000,2025-03-14 20:06:40+00:00,460.0,0.16,0.15,0.16,-0.14000002,-46.66667,134.0,1388,0.41797457031249996,False,REGULAR,USD,PUT
19,SPY250331P00465000,2025-03-14 16:26:19+00:00,465.0,0.21,0.16,0.17,-0.2,-48.780487,113.0,3468,0.401373173828125,False,REGULAR,USD,PUT
20,SPY250331P00469000,2025-03-14 19:52:44+00:00,469.0,0.18,0.18,0.19,-0.18,-50.0,113.0,16190,0.39111937011718745,False,REGULAR,USD,PUT
21,SPY250331P00470000,2025-03-14 19:21:33+00:00,470.0,0.18,0.18,0.19,-0.28,-60.869564,249.0,5190,0.38721315917968746,False,REGULAR,USD,PUT
22,SPY250331P00471000,2025-03-14 16:26:58+00:00,471.0,0.26,0.19,0.2,-0.13,-33.333336,101.0,745,0.3857483300781249,False,REGULAR,USD,PUT
23,SPY250331P00472000,2025-03-14 16:26:19+00:00,472.0,0.24,0.19,0.2,-0.21,-46.666668,129.0,3855,0.38184211914062494,False,REGULAR,USD,PUT
24,SPY250331P00473000,2025-03-14 16:06:42+00:00,473.0,0.23,0.2,0.21,-0.45,-66.17647,100.0,773,0.3803772900390625,False,REGULAR,USD,PUT
25,SPY250331P00474000,2025-03-14 17:34:18+00:00,474.0,0.27,0.2,0.21,-0.25999996,-49.0566,101.0,1215,0.375982802734375,False,REGULAR,USD,PUT
26,SPY250331P00475000,2025-03-14 19:02:48+00:00,475.0,0.23,0.21,0.22,-0.23,-50.0,527.0,10140,0.3745179736328125,False,REGULAR,USD,PUT
27,SPY250331P00476000,2025-03-12 18:53:04+00:00,476.0,0.26,0.21,0.22,-0.13,-33.333336,51.0,447,0.3706117626953125,False,REGULAR,USD,PUT
28,SPY250331P00477000,2025-03-13 20:11:14+00:00,477.0,0.25,0.22,0.23,-0.21000001,-45.652176,2.0,1476,0.36865865722656255,False,REGULAR,USD,PUT
29,SPY250331P00478000,2025-03-14 15:19:42+00:00,478.0,0.27,0.22,0.23,-0.23999998,-47.058823,1.0,710,0.36475244628906256,False,REGULAR,USD,PUT
30,SPY250331P00479000,2025-03-13 16:47:52+00:00,479.0,0.28,0.23,0.24,-0.30999997,-52.54237,1.0,1109,0.3627993408203125,False,REGULAR,USD,PUT
31,SPY250331P00480000,2025-03-14 17:51:01+00:00,480.0,0.24,0.24,0.25,-0.27999997,-53.84615,96.0,2105,0.36084623535156246,False,REGULAR,USD,PUT
32,SPY250331P00481000,2025-03-13 19:44:04+00:00,481.0,0.59,0.24,0.25,0.0,0.0,6.0,1384,0.3569400244140625,False,REGULAR,USD,PUT
33,SPY250331P00482000,2025-03-14 19:05:16+00:00,482.0,0.26,0.25,0.26,-0.37,-58.73016,2.0,1038,0.3549869189453124,False,REGULAR,USD,PUT
34,SPY250331P00483000,2025-03-13 19:44:04+00:00,483.0,0.63,0.26,0.27,0.0,0.0,4.0,1348,0.35278967529296873,False,REGULAR,USD,PUT
35,SPY250331P00484000,2025-03-14 19:04:07+00:00,484.0,0.28,0.26,0.28,-0.45000002,-61.643837,2.0,839,0.3505924316406249,False,REGULAR,USD,PUT
36,SPY250331P00485000,2025-03-14 20:06:40+00:00,485.0,0.28,0.27,0.28,-0.38000003,-57.575756,139.0,1665,0.3464420825195312,False,REGULAR,USD,PUT
37,SPY250331P00486000,2025-03-14 14:54:02+00:00,486.0,0.32,0.28,0.29,-0.22000003,-40.74074,2.0,1244,0.3442448388671875,False,REGULAR,USD,PUT
38,SPY250331P00487000,2025-03-14 17:12:16+00:00,487.0,0.36,0.29,0.3,-0.28999996,-44.61538,210.0,357,0.34180345703125,False,REGULAR,USD,PUT
39,SPY250331P00488000,2025-03-13 14:16:17+00:00,488.0,0.53,0.3,0.31,0.0,0.0,30.0,717,0.3393620751953125,False,REGULAR,USD,PUT
40,SPY250331P00489000,2025-03-13 17:23:04+00:00,489.0,0.36,0.31,0.32,-0.49,-57.647057,29.0,633,0.336920693359375,False,REGULAR,USD,PUT
41,SPY250331P00490000,2025-03-14 19:03:45+00:00,490.0,0.33,0.32,0.33,-0.44999996,-57.692307,66.0,1966,0.33447931152343746,False,REGULAR,USD,PUT
42,SPY250331P00491000,2025-03-14 19:42:47+00:00,491.0,0.33,0.32,0.34,-0.62,-65.26316,6.0,1463,0.33179379150390625,False,REGULAR,USD,PUT
43,SPY250331P00492000,2025-03-10 13:42:34+00:00,492.0,1.01,0.33,0.35,0.0,0.0,1.0,637,0.32910827148437494,False,REGULAR,USD,PUT
44,SPY250331P00493000,2025-03-14 18:40:07+00:00,493.0,0.39,0.34,0.36,-0.19999999,-33.898308,7.0,729,0.32642275146484373,False,REGULAR,USD,PUT
45,SPY250331P00494000,2025-03-13 18:06:14+00:00,494.0,1.02,0.36,0.37,0.0,0.0,4.0,382,0.3237372314453124,False,REGULAR,USD,PUT
46,SPY250331P00495000,2025-03-14 19:58:14+00:00,495.0,0.34,0.37,0.38,-0.58000004,-63.043476,201.0,1582,0.32080757324218745,False,REGULAR,USD,PUT
47,SPY250331P00496000,2025-03-14 19:38:04+00:00,496.0,0.37,0.38,0.39,-0.33999997,-47.88732,1.0,1238,0.3178779150390625,False,REGULAR,USD,PUT
48,SPY250331P00497000,2025-03-14 19:38:00+00:00,497.0,0.36,0.4,0.41,-0.65999997,-64.70588,47.0,862,0.31641308593749995,False,REGULAR,USD,PUT
49,SPY250331P00498000,2025-03-14 14:09:11+00:00,498.0,0.43,0.41,0.42,-0.56,-56.565655,20.0,711,0.31323928955078123,False,REGULAR,USD,PUT
50,SPY250331P00499000,2025-03-14 17:17:18+00:00,499.0,0.49,0.43,0.44,-0.62,-55.855858,11.0,675,0.31153032226562494,False,REGULAR,USD,PUT
51,SPY250331P00500000,2025-03-14 20:13:00+00:00,500.0,0.46,0.44,0.45,-0.63,-57.798164,2985.0,20548,0.3083565258789062,False,REGULAR,USD,PUT
52,SPY250331P00501000,2025-03-14 18:32:24+00:00,501.0,0.53,0.46,0.47,-0.5500001,-50.92593,10.0,1376,0.3064034204101562,False,REGULAR,USD,PUT
53,SPY250331P00502000,2025-03-14 19:05:11+00:00,502.0,0.44,0.48,0.49,-0.81,-64.8,46.0,303,0.3043282458496094,False,REGULAR,USD,PUT
54,SPY250331P00503000,2025-03-14 14:50:47+00:00,503.0,0.63,0.5,0.51,-1.01,-61.585365,1.0,250,0.30225307128906254,False,REGULAR,USD,PUT
55,SPY250331P00504000,2025-03-14 18:53:25+00:00,504.0,0.55,0.52,0.53,-0.59999996,-52.173912,5.0,753,0.299811689453125,False,REGULAR,USD,PUT
56,SPY250331P00505000,2025-03-14 19:52:00+00:00,505.0,0.49,0.54,0.55,-0.99,-66.89189,263.0,1376,0.2974923767089843,False,REGULAR,USD,PUT
57,SPY250331P00506000,2025-03-13 17:56:21+00:00,506.0,0.52,0.56,0.58,-1.25,-70.621475,100.0,371,0.295905478515625,False,REGULAR,USD,PUT
58,SPY250331P00507000,2025-03-14 19:41:21+00:00,507.0,0.59,0.59,0.6,-0.83,-58.450706,16.0,488,0.2934640966796874,False,REGULAR,USD,PUT
59,SPY250331P00508000,2025-03-14 18:57:21+00:00,508.0,0.66,0.62,0.63,-0.49999994,-43.103443,1.0,508,0.29175512939453113,False,REGULAR,USD,PUT
60,SPY250331P00509000,2025-03-14 19:41:45+00:00,509.0,0.64,0.64,0.65,-1.08,-62.7907,56.0,515,0.288947540283203,False,REGULAR,USD,PUT
61,SPY250331P00510000,2025-03-14 19:59:25+00:00,510.0,0.62,0.67,0.68,-1.04,-62.650604,1466.0,7256,0.2868723657226562,False,REGULAR,USD,PUT
62,SPY250331P00511000,2025-03-13 17:58:12+00:00,511.0,2.28,0.71,0.72,0.0,0.0,30.0,1512,0.28565167480468745,False,REGULAR,USD,PUT
63,SPY250331P00512000,2025-03-14 15:49:32+00:00,512.0,0.74,0.74,0.75,-1.15,-60.84656,44.0,778,0.2834544311523437,False,REGULAR,USD,PUT
64,SPY250331P00513000,2025-03-14 16:57:01+00:00,513.0,0.89,0.78,0.79,-1.5000001,-62.76151,2.0,877,0.28186753295898437,False,REGULAR,USD,PUT
65,SPY250331P00514000,2025-03-14 17:49:44+00:00,514.0,1.04,0.82,0.83,-0.86,-45.26316,152.0,1839,0.280158565673828,False,REGULAR,USD,PUT
66,SPY250331P00515000,2025-03-14 20:14:49+00:00,515.0,0.87,0.86,0.87,-1.38,-61.333336,989.0,3463,0.2782054602050781,False,REGULAR,USD,PUT
67,SPY250331P00516000,2025-03-14 19:41:45+00:00,516.0,0.83,0.91,0.92,-1.5900002,-65.702484,225.0,967,0.27686270019531245,False,REGULAR,USD,PUT
68,SPY250331P00517000,2025-03-14 19:24:00+00:00,517.0,0.91,0.96,0.97,-1.79,-66.296295,90.0,1908,0.27539787109374997,False,REGULAR,USD,PUT
69,SPY250331P00518000,2025-03-14 20:13:36+00:00,518.0,1.01,1.01,1.02,-1.4100001,-58.264465,88.0,886,0.27368890380859373,False,REGULAR,USD,PUT
70,SPY250331P00519000,2025-03-14 20:14:45+00:00,519.0,1.06,1.06,1.07,-1.3800001,-56.55738,125.0,735,0.2718578674316406,False,REGULAR,USD,PUT
71,SPY250331P00520000,2025-03-14 20:14:59+00:00,520.0,1.13,1.12,1.13,-1.5200001,-57.35849,2462.0,11388,0.270515107421875,False,REGULAR,USD,PUT
72,SPY250331P00521000,2025-03-14 20:14:45+00:00,521.0,1.18,1.18,1.19,-1.9,-61.68831,140.0,695,0.26892820922851557,False,REGULAR,USD,PUT
73,SPY250331P00522000,2025-03-14 20:08:16+00:00,522.0,1.22,1.24,1.25,-2.07,-62.91793,457.0,756,0.26709717285156254,False,REGULAR,USD,PUT
74,SPY250331P00523000,2025-03-14 20:14:49+00:00,523.0,1.32,1.31,1.32,-1.9599999,-59.756096,163.0,769,0.2657544128417969,False,REGULAR,USD,PUT
75,SPY250331P00524000,2025-03-14 20:08:16+00:00,524.0,1.36,1.39,1.4,-2.02,-59.763313,87.0,805,0.264655791015625,False,REGULAR,USD,PUT
76,SPY250331P00525000,2025-03-14 19:56:07+00:00,525.0,1.28,1.46,1.48,-2.02,-61.212124,5133.0,18530,0.2633130310058594,False,REGULAR,USD,PUT
77,SPY250331P00526000,2025-03-14 19:59:48+00:00,526.0,1.42,1.55,1.56,-2.4299998,-63.11688,190.0,822,0.2618482019042969,False,REGULAR,USD,PUT
78,SPY250331P00527000,2025-03-14 17:36:50+00:00,527.0,1.86,1.64,1.65,-2.1799998,-53.960396,359.0,789,0.2606275109863281,False,REGULAR,USD,PUT
79,SPY250331P00528000,2025-03-14 19:09:20+00:00,528.0,1.68,1.73,1.75,-2.5500002,-60.28369,99.0,736,0.25965095825195317,False,REGULAR,USD,PUT
80,SPY250331P00529000,2025-03-14 16:56:03+00:00,529.0,1.64,1.83,1.85,-2.88,-63.716816,37.0,1783,0.258369232788086,False,REGULAR,USD,PUT
81,SPY250331P00530000,2025-03-14 20:14:59+00:00,530.0,1.93,1.93,1.95,-2.3400002,-54.80094,9483.0,45841,0.2569654382324219,False,REGULAR,USD,PUT
82,SPY250331P00531000,2025-03-14 19:11:21+00:00,531.0,1.84,2.05,2.07,-3.1299996,-62.977863,565.0,1225,0.25604992004394533,False,REGULAR,USD,PUT
83,SPY250331P00532000,2025-03-14 19:07:59+00:00,532.0,2.0,2.16,2.18,-3.2199998,-61.685825,176.0,929,0.2545850909423829,False,REGULAR,USD,PUT
84,SPY250331P00533000,2025-03-14 18:06:32+00:00,533.0,2.41,2.28,2.31,-3.05,-55.860806,152.0,803,0.2536695727539063,False,REGULAR,USD,PUT
85,SPY250331P00534000,2025-03-14 20:03:27+00:00,534.0,2.4,2.41,2.44,-2.94,-55.05618,105.0,1535,0.2524488818359375,False,REGULAR,USD,PUT
86,SPY250331P00535000,2025-03-14 20:11:58+00:00,535.0,2.54,2.55,2.58,-2.8000002,-52.434456,1757.0,14514,0.25135026000976557,False,REGULAR,USD,PUT
87,SPY250331P00536000,2025-03-14 19:49:19+00:00,536.0,2.56,2.69,2.72,-3.7000003,-59.10543,203.0,1237,0.2500685345458984,False,REGULAR,USD,PUT
88,SPY250331P00537000,2025-03-14 19:34:07+00:00,537.0,2.58,2.85,2.87,-3.79,-59.49765,183.0,912,0.2488478436279297,False,REGULAR,USD,PUT
89,SPY250331P00538000,2025-03-14 19:45:49+00:00,538.0,2.93,3.01,3.04,-3.8099997,-56.528187,231.0,1431,0.24805439453125,False,REGULAR,USD,PUT
90,SPY250331P00539000,2025-03-14 20:14:51+00:00,539.0,3.19,3.17,3.2,-3.63,-53.22581,3999.0,2686,0.24665059997558597,False,REGULAR,USD,PUT
91,SPY250331P00540000,2025-03-14 20:14:36+00:00,540.0,3.35,3.35,3.38,-3.31,-49.6997,3122.0,17007,0.2456130126953125,False,REGULAR,USD,PUT
92,SPY250331P00541000,2025-03-14 19:53:49+00:00,541.0,3.24,3.53,3.56,-3.7299998,-53.515064,258.0,2093,0.24439232177734377,False,REGULAR,USD,PUT
93,SPY250331P00542000,2025-03-14 20:10:05+00:00,542.0,3.71,3.72,3.76,-4.19,-53.03798,136.0,2048,0.24341576904296874,False,REGULAR,USD,PUT
94,SPY250331P00543000,2025-03-14 19:42:07+00:00,543.0,3.92,3.93,3.96,-3.48,-47.027027,50.0,1640,0.242195078125,False,REGULAR,USD,PUT
95,SPY250331P00544000,2025-03-14 19:51:44+00:00,544.0,3.66,4.14,4.17,-4.2799997,-53.90428,242.0,1469,0.2410354217529297,False,REGULAR,USD,PUT
96,SPY250331P00545000,2025-03-14 20:14:36+00:00,545.0,4.36,4.36,4.39,-3.8899999,-47.151516,6774.0,41995,0.23987576538085933,False,REGULAR,USD,PUT
97,SPY250331P00546000,2025-03-14 19:26:51+00:00,546.0,4.31,4.59,4.63,-4.7400002,-52.37569,185.0,837,0.2389602471923828,False,REGULAR,USD,PUT
98,SPY250331P00547000,2025-03-14 20:07:26+00:00,547.0,4.74,4.83,4.87,-4.29,-47.508305,557.0,18965,0.237739556274414,False,REGULAR,USD,PUT
99,SPY250331P00550000,2025-03-14 20:14:56+00:00,550.0,5.66,5.62,5.66,-4.4400005,-43.9604,7549.0,40754,0.23432162170410153,False,REGULAR,USD,PUT
100,SPY250331P00551000,2025-03-14 19:50:18+00:00,551.0,5.76,5.91,5.94,-4.8199997,-45.557655,298.0,993,0.23300937896728519,False,REGULAR,USD,PUT
101,SPY250331P00552000,2025-03-14 19:59:04+00:00,552.0,5.54,6.21,6.24,-5.42,-49.452557,459.0,1142,0.23191075714111326,False,REGULAR,USD,PUT
102,SPY250331P00553000,2025-03-14 19:15:38+00:00,553.0,5.85,6.52,6.56,-6.72,-53.46062,249.0,8910,0.2309647216796875,False,REGULAR,USD,PUT
103,SPY250331P00554000,2025-03-14 20:02:54+00:00,554.0,6.68,6.84,6.88,-6.2900004,-48.496532,241.0,1760,0.22974403076171873,False,REGULAR,USD,PUT
104,SPY250331P00555000,2025-03-14 20:09:29+00:00,555.0,7.13,7.18,7.22,-5.8199997,-44.942085,2316.0,28778,0.22867592620849608,False,REGULAR,USD,PUT
105,SPY250331P00556000,2025-03-14 19:50:06+00:00,556.0,7.34,7.52,7.57,-6.6399994,-47.49642,598.0,1161,0.22754678710937498,False,REGULAR,USD,PUT
106,SPY250331P00557000,2025-03-14 20:12:04+00:00,557.0,7.84,7.89,7.93,-5.76,-42.352943,343.0,904,0.22632609619140626,False,REGULAR,USD,PUT
107,SPY250331P00558000,2025-03-14 20:09:21+00:00,558.0,8.15,8.26,8.31,-6.8500004,-45.666668,935.0,1528,0.22522747436523435,False,REGULAR,USD,PUT
108,SPY250331P00559000,2025-03-14 20:12:51+00:00,559.0,8.68,8.66,8.7,-6.38,-42.363876,733.0,1924,0.224067817993164,False,REGULAR,USD,PUT
109,SPY250331P00560000,2025-03-14 20:14:15+00:00,560.0,9.03,9.09,9.1,-5.83,-39.23284,7596.0,26228,0.22278609252929685,False,REGULAR,USD,PUT
110,SPY250331P00561000,2025-03-14 20:13:31+00:00,561.0,9.48,9.49,9.54,-7.870001,-45.360233,478.0,860,0.22205367797851558,False,REGULAR,USD,PUT
111,SPY250331P00562000,2025-03-14 20:09:20+00:00,562.0,9.8,9.93,9.98,-7.7,-44.0,839.0,16375,0.22101609069824218,False,REGULAR,USD,PUT
112,SPY250331P00563000,2025-03-14 20:01:32+00:00,563.0,10.02,10.38,10.43,-7.4300003,-42.578796,501.0,1653,0.21985643432617186,True,REGULAR,USD,PUT
113,SPY250331P00564000,2025-03-14 20:10:41+00:00,564.0,10.76,10.86,10.91,-7.91,-42.367435,97.0,1247,0.21900195068359374,True,REGULAR,USD,PUT
114,SPY250331P00565000,2025-03-14 20:12:58+00:00,565.0,11.38,11.35,11.4,-6.9900007,-38.051174,538.0,12370,0.2180253979492187,True,REGULAR,USD,PUT
115,SPY250331P00566000,2025-03-14 20:08:57+00:00,566.0,11.66,11.86,11.91,-7.92,-40.449436,11.0,4041,0.21717091430664062,True,REGULAR,USD,PUT
116,SPY250331P00567000,2025-03-14 20:10:41+00:00,567.0,12.44,10.6,13.82,-8.4800005,-40.535374,330.0,676,0.24600973724365233,True,REGULAR,USD,PUT
117,SPY250331P00568000,2025-03-14 17:09:35+00:00,568.0,12.38,11.15,14.17,-9.14,-42.472122,13.0,16961,0.24118800811767577,True,REGULAR,USD,PUT
118,SPY250331P00569000,2025-03-14 17:37:54+00:00,569.0,14.33,12.66,14.71,-7.9300003,-35.62444,103.0,1516,0.2401199035644531,True,REGULAR,USD,PUT
119,SPY250331P00570000,2025-03-14 20:05:39+00:00,570.0,13.76,12.31,14.41,-8.139999,-37.168945,244.0,14814,0.22034471069335934,True,REGULAR,USD,PUT
120,SPY250331P00571000,2025-03-14 19:30:01+00:00,571.0,14.64,12.91,15.94,-6.1899996,-29.716755,13.0,1399,0.24036404174804685,True,REGULAR,USD,PUT
121,SPY250331P00572000,2025-03-14 19:17:36+00:00,572.0,14.83,13.54,16.52,-6.629999,-30.894684,49.0,1333,0.23926541992187497,True,REGULAR,USD,PUT
122,SPY250331P00573000,2025-03-14 20:03:17+00:00,573.0,15.96,14.19,17.22,-8.669999,-35.20097,7.0,1089,0.2405776626586914,True,REGULAR,USD,PUT
123,SPY250331P00574000,2025-03-14 16:52:00+00:00,574.0,16.52,14.85,17.9,-9.43,-36.33911,4.0,2019,0.24115749084472654,True,REGULAR,USD,PUT
124,SPY250331P00575000,2025-03-14 19:54:41+00:00,575.0,15.98,15.54,18.6,-8.66,-35.146107,118.0,19363,0.2418899053955078,True,REGULAR,USD,PUT
125,SPY250331P00576000,2025-03-14 19:56:34+00:00,576.0,16.22,16.25,19.34,-10.060001,-38.280064,129.0,937,0.24329369995117187,True,REGULAR,USD,PUT
126,SPY250331P00577000,2025-03-14 18:47:03+00:00,577.0,17.53,16.97,20.05,-9.369999,-34.83271,10.0,1941,0.24378197631835938,True,REGULAR,USD,PUT
127,SPY250331P00578000,2025-03-14 15:33:56+00:00,578.0,19.75,17.72,20.8,-8.82,-30.871544,1.0,1979,0.2449416326904297,True,REGULAR,USD,PUT
128,SPY250331P00579000,2025-03-14 20:03:17+00:00,579.0,20.2,18.48,21.58,-8.429998,-29.444635,2.0,838,0.24658956542968752,True,REGULAR,USD,PUT
129,SPY250331P00580000,2025-03-14 20:13:31+00:00,580.0,21.06,19.27,22.36,-8.08,-27.728209,95.0,12053,0.24799335998535155,True,REGULAR,USD,PUT
130,SPY250331P00581000,2025-03-13 20:04:43+00:00,581.0,30.28,20.07,23.19,0.0,0.0,9.0,710,0.250434741821289,True,REGULAR,USD,PUT
131,SPY250331P00582000,2025-03-14 20:00:00+00:00,582.0,21.93,20.9,24.02,-9.219999,-29.598713,3.0,1128,0.25269302001953126,True,REGULAR,USD,PUT
132,SPY250331P00583000,2025-03-14 18:47:03+00:00,583.0,22.06,21.74,24.84,-8.74,-28.376623,10.0,2094,0.25452405639648445,True,REGULAR,USD,PUT
133,SPY250331P00584000,2025-03-14 18:38:29+00:00,584.0,24.55,22.6,25.73,-8.630001,-26.009645,13.0,1246,0.25794199096679693,True,REGULAR,USD,PUT
134,SPY250331P00585000,2025-03-14 20:00:11+00:00,585.0,24.5,23.47,25.75,-10.52,-30.039978,120.0,26153,0.2373733489990234,True,REGULAR,USD,PUT
135,SPY250331P00586000,2025-03-14 15:55:01+00:00,586.0,27.34,24.37,27.46,-9.079998,-24.931353,108.0,7831,0.2631299273681641,True,REGULAR,USD,PUT
136,SPY250331P00587000,2025-03-14 15:57:01+00:00,587.0,27.36,25.27,28.37,-7.6399994,-21.82857,4.0,1146,0.2666699310302735,True,REGULAR,USD,PUT
137,SPY250331P00588000,2025-03-14 20:06:35+00:00,588.0,27.14,26.19,29.34,-11.190002,-29.193848,16.0,763,0.2718578674316406,True,REGULAR,USD,PUT
138,SPY250331P00589000,2025-03-13 13:45:24+00:00,589.0,27.5,27.12,30.3,-5.9399986,-17.763155,1.0,1171,0.2766185620117187,True,REGULAR,USD,PUT
139,SPY250331P00590000,2025-03-14 20:02:58+00:00,590.0,29.59,28.06,31.22,-10.709999,-26.575682,144.0,7043,0.28018908294677725,True,REGULAR,USD,PUT
140,SPY250331P00591000,2025-03-13 18:31:32+00:00,591.0,39.28,29.0,32.16,0.0,0.0,83.0,14332,0.28424788024902337,True,REGULAR,USD,PUT
141,SPY250331P00592000,2025-03-14 18:00:29+00:00,592.0,32.21,29.96,33.08,-5.3500023,-14.243881,12.0,1236,0.2876047802734374,True,REGULAR,USD,PUT
142,SPY250331P00593000,2025-03-14 16:02:55+00:00,593.0,32.61,30.92,34.01,-10.619999,-24.566273,10.0,889,0.29114478393554677,True,REGULAR,USD,PUT
143,SPY250331P00594000,2025-03-14 15:25:31+00:00,594.0,34.23,31.89,34.98,-0.010002136,-0.029211847,7.0,1151,0.29584444396972653,True,REGULAR,USD,PUT
144,SPY250331P00595000,2025-03-14 20:02:58+00:00,595.0,34.4,32.87,35.95,-8.93,-20.609278,24.0,12607,0.30048306945800785,True,REGULAR,USD,PUT
145,SPY250331P00596000,2025-03-14 15:55:01+00:00,596.0,36.1,33.85,36.92,-5.290001,-12.780868,5.0,1279,0.30499962585449214,True,REGULAR,USD,PUT
146,SPY250331P00597000,2025-03-14 19:42:01+00:00,597.0,36.7,34.83,37.86,-9.009998,-19.71122,10.0,2501,0.3086006640625,True,REGULAR,USD,PUT
147,SPY250331P00598000,2025-03-14 16:24:27+00:00,598.0,38.35,35.81,38.84,-2.6599998,-6.4862227,5.0,1319,0.3133003240966796,True,REGULAR,USD,PUT
148,SPY250331P00599000,2025-03-11 19:43:26+00:00,599.0,40.42,36.8,39.82,0.0,0.0,12.0,1236,0.31799998413085934,True,REGULAR,USD,PUT
149,SPY250331P00600000,2025-03-14 20:14:45+00:00,600.0,39.27,37.79,40.94,-10.369999,-20.89041,62.0,21213,0.327155166015625,True,REGULAR,USD,PUT
150,SPY250331P00601000,2025-03-12 15:01:26+00:00,601.0,46.25,38.79,41.92,0.0,0.0,2.0,971,0.33179379150390625,True,REGULAR,USD,PUT
